Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level
26,Non-binary,Other,Germany,0.6,0.6,0.6,0.26,0.26,0.26,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7818181818181817,0.7818181818181817,0.7818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
49,Non-binary,Education,Australia,0.7666666666666665,0.7666666666666665,0.7666666666666665,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1,0.1,0.1,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
38,Female,Healthcare,Australia,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.92,0.92,0.92,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.9636363636363635,0.9636363636363635,0.9636363636363635,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
64,Non-binary,Sales,India,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.62,0.62,0.62,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4545454545454545,0.4545454545454545,0.4545454545454545,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
62,Prefer not to say,Sales,Germany,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.6,0.6,0.6,0.5,0.5,0.5,0.9636363636363635,0.9636363636363635,0.9636363636363635,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
48,Prefer not to say,Healthcare,India,0.4833333333333333,0.4833333333333333,0.4833333333333333,0.58,0.58,0.58,0.2,0.2,0.2,0.018181818181818174,0.018181818181818174,0.018181818181818174,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
42,Female,Education,UK,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.62,0.62,0.62,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6727272727272727,0.6727272727272727,0.6727272727272727,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
61,Non-binary,IT,Canada,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4,0.4,0.4,0.5,0.5,0.5,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
37,Non-binary,Finance,USA,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.24,0.24,0.24,1.0,1.0,1.0,0.23636363636363636,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,Low
54,Male,Education,Australia,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.2,0.2,0.2,0.054545454545454564,0.054545454545454564,0.054545454545454564,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
21,Prefer not to say,IT,Canada,0.6,0.6,0.6,0.9800000000000001,0.9800000000000001,0.9800000000000001,0.2,0.2,0.2,0.7454545454545454,0.7454545454545454,0.7454545454545454,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
61,Male,Engineering,USA,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.2,0.2,0.2,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
53,Male,IT,USA,0.6333333333333332,0.6333333333333332,0.6333333333333332,0.3400000000000001,0.3400000000000001,0.3400000000000001,1.0,1.0,1.0,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
61,Male,Other,Australia,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5400000000000001,0.5400000000000001,0.5400000000000001,0.0,0.0,0.0,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
21,Male,Education,UK,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.9,0.9,0.9,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
31,Prefer not to say,Education,Canada,0.5166666666666665,0.5166666666666665,0.5166666666666665,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.4,0.4,0.4,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
18,Female,IT,Germany,0.06666666666666676,0.06666666666666676,0.06666666666666676,1.0,1.0,1.0,0.1,0.1,0.1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
43,Female,IT,UK,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.9,0.9,0.9,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
37,Female,Finance,Other,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6,0.6,0.6,0.1,0.1,0.1,0.12727272727272726,0.12727272727272726,0.12727272727272726,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
64,Male,Healthcare,UK,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.58,0.58,0.58,0.8,0.8,0.8,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
42,Male,IT,UK,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.14,0.14,0.14,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,Low
38,Male,IT,Canada,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.64,0.64,0.64,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7454545454545454,0.7454545454545454,0.7454545454545454,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
26,Prefer not to say,Sales,Germany,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Medium
47,Male,Finance,India,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.9,0.9,0.9,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,Low
23,Female,Engineering,Other,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.58,0.58,0.58,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1090909090909091,0.1090909090909091,0.1090909090909091,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
57,Female,Sales,Germany,0.5166666666666665,0.5166666666666665,0.5166666666666665,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.8,0.8,0.8,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
30,Non-binary,Education,Canada,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.018181818181818174,0.018181818181818174,0.018181818181818174,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Medium
38,Female,Finance,Australia,0.9499999999999998,0.9499999999999998,0.9499999999999998,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
45,Female,Finance,India,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.9800000000000001,0.9800000000000001,0.9800000000000001,0.8,0.8,0.8,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
61,Prefer not to say,Other,USA,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
34,Non-binary,Education,Canada,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.9,0.9,0.9,0.5,0.5,0.5,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,High
49,Non-binary,IT,Australia,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.88,0.88,0.88,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
59,Prefer not to say,Finance,UK,0.0,0.0,0.0,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.21818181818181817,0.21818181818181817,0.21818181818181817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
55,Female,Finance,Other,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7400000000000001,0.7400000000000001,0.7400000000000001,0.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
23,Prefer not to say,Other,Other,0.85,0.85,0.85,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.1,0.1,0.1,0.890909090909091,0.890909090909091,0.890909090909091,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Medium
61,Non-binary,Education,Australia,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.38,0.38,0.38,1.0,1.0,1.0,0.4727272727272728,0.4727272727272728,0.4727272727272728,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Medium
57,Male,Engineering,USA,0.9,0.9,0.9,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
56,Non-binary,Healthcare,USA,0.6,0.6,0.6,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.5,0.5,0.5,0.7454545454545454,0.7454545454545454,0.7454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
57,Non-binary,Finance,UK,0.0,0.0,0.0,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
18,Female,IT,Other,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.2,0.2,0.2,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
25,Prefer not to say,Engineering,Other,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
30,Female,Other,Australia,0.6,0.6,0.6,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
30,Male,Engineering,India,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.5,0.5,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
36,Prefer not to say,Other,India,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9,0.9,0.9,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
43,Prefer not to say,IT,Canada,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.1,0.1,0.1,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,High
27,Male,IT,India,0.6833333333333332,0.6833333333333332,0.6833333333333332,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.4,0.4,0.4,0.4363636363636363,0.4363636363636363,0.4363636363636363,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
48,Prefer not to say,Other,UK,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.2,0.2,0.2,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
38,Male,Finance,Germany,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.9,0.9,0.9,0.8,0.8,0.8,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
36,Non-binary,Healthcare,Canada,0.9,0.9,0.9,0.12,0.12,0.12,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
60,Prefer not to say,Other,USA,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.86,0.86,0.86,0.9,0.9,0.9,0.054545454545454564,0.054545454545454564,0.054545454545454564,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Medium
63,Female,Finance,USA,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.1,0.1,0.1,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
42,Female,Finance,UK,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.26,0.26,0.26,1.0,1.0,1.0,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
41,Prefer not to say,Other,India,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.26,0.26,0.26,0.2,0.2,0.2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
42,Non-binary,Other,Canada,0.0,0.0,0.0,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.2,0.2,0.2,0.38181818181818183,0.38181818181818183,0.38181818181818183,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
51,Prefer not to say,Healthcare,Canada,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.14545454545454548,0.14545454545454548,0.14545454545454548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
18,Prefer not to say,IT,India,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.2,0.2,0.2,0.8,0.8,0.8,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
33,Non-binary,Finance,Other,0.6333333333333332,0.6333333333333332,0.6333333333333332,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.2,0.2,0.2,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
24,Non-binary,IT,USA,0.7666666666666665,0.7666666666666665,0.7666666666666665,0.62,0.62,0.62,1.0,1.0,1.0,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
52,Male,Other,Canada,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.8,0.8,0.8,0.9272727272727271,0.9272727272727271,0.9272727272727271,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
29,Male,Healthcare,Germany,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.64,0.64,0.64,0.9,0.9,0.9,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
56,Non-binary,Other,Canada,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
26,Male,Other,Germany,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.2,0.2,0.2,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
58,Female,Engineering,India,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.84,0.84,0.84,0.0,0.0,0.0,0.9636363636363635,0.9636363636363635,0.9636363636363635,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
60,Prefer not to say,Engineering,Germany,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.6,0.6,0.6,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
43,Male,Other,Canada,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.5,0.5,0.5,0.054545454545454564,0.054545454545454564,0.054545454545454564,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
45,Prefer not to say,Other,USA,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
57,Female,Finance,Germany,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.16000000000000003,0.16000000000000003,0.16000000000000003,0.4,0.4,0.4,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,Medium
61,Non-binary,Education,India,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
47,Non-binary,Other,UK,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.4,0.4,0.4,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
23,Non-binary,IT,Canada,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.82,0.82,0.82,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7454545454545454,0.7454545454545454,0.7454545454545454,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
53,Male,Education,Australia,0.6,0.6,0.6,0.22000000000000008,0.22000000000000008,0.22000000000000008,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
50,Female,IT,Other,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.24,0.24,0.24,0.9,0.9,0.9,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
