Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level,Cluster
43,Prefer not to say,Healthcare,UK,0.45,0.7000000000000001,0.3,0.6181818181818182,1.0,0.6666666666666666,1.0,High,2
42,Non-binary,Finance,Other,0.2333333333333334,0.4,0.1,0.4363636363636363,1.0,0.3333333333333333,0.6666666666666666,High,2
36,Male,Engineering,UK,0.9833333333333332,0.94,0.9,0.5818181818181818,0.5,0.3333333333333333,0.6666666666666666,Medium,1
21,Male,Other,USA,0.6,0.84,0.1,0.4363636363636363,1.0,0.6666666666666666,1.0,High,2
44,Male,Other,Other,0.0999999999999999,0.68,0.8,0.0181818181818181,0.0,0.3333333333333333,1.0,Medium,1
18,Male,Healthcare,UK,0.0166666666666666,0.68,0.3,0.8727272727272727,1.0,1.0,0.6666666666666666,High,2
50,Female,Other,UK,0.0999999999999999,0.4,0.7000000000000001,0.9636363636363636,1.0,0.3333333333333333,0.3333333333333333,High,2
61,Female,Engineering,USA,0.45,0.92,0.1,0.6545454545454544,0.0,0.3333333333333333,0.0,Medium,0
42,Prefer not to say,Healthcare,Canada,0.15,0.84,0.8,0.7272727272727273,1.0,1.0,0.6666666666666666,High,2
38,Prefer not to say,Education,Other,0.2333333333333334,0.08,0.8,0.6545454545454544,0.0,0.0,0.6666666666666666,Low,1
31,Non-binary,Healthcare,India,0.2666666666666666,0.6,0.4,0.1818181818181818,0.5,0.6666666666666666,1.0,High,1
61,Female,Engineering,UK,0.6,0.5400000000000001,0.9,0.1272727272727272,0.0,0.0,0.3333333333333333,Low,0
55,Female,Finance,Other,0.6166666666666666,0.38,0.3,0.0545454545454545,1.0,0.6666666666666666,0.3333333333333333,High,2
29,Non-binary,Other,Canada,0.4833333333333333,0.92,0.6000000000000001,0.8363636363636363,0.5,0.6666666666666666,0.6666666666666666,High,1
21,Non-binary,Engineering,India,0.25,0.5000000000000001,0.4,0.3454545454545454,0.5,0.6666666666666666,1.0,High,1
22,Non-binary,Sales,India,0.5833333333333334,0.44,0.5,0.7636363636363637,1.0,1.0,0.0,High,2
54,Prefer not to say,IT,Canada,0.0833333333333333,0.12,0.0,0.4909090909090909,1.0,0.3333333333333333,0.6666666666666666,High,2
46,Non-binary,Other,Other,0.85,0.82,0.4,0.9454545454545454,1.0,1.0,0.3333333333333333,High,2
33,Female,IT,Canada,0.4333333333333332,0.66,0.0,0.7090909090909091,1.0,1.0,0.3333333333333333,High,2
37,Non-binary,Engineering,Germany,0.3666666666666666,0.68,0.0,0.9272727272727272,1.0,0.3333333333333333,0.0,High,2
50,Female,Education,Australia,0.35,0.88,0.2,0.9090909090909092,1.0,0.0,1.0,High,2
58,Male,Engineering,Other,0.4999999999999999,0.7200000000000001,0.0,0.8,0.0,1.0,0.6666666666666666,High,1
48,Female,Sales,Germany,0.7166666666666667,0.2,0.4,0.2909090909090909,0.0,0.6666666666666666,0.3333333333333333,Low,0
19,Male,Finance,India,0.3833333333333332,0.06,0.7000000000000001,0.8727272727272727,1.0,1.0,1.0,High,2
49,Prefer not to say,Finance,USA,0.5333333333333333,0.1,0.7000000000000001,0.2,0.5,0.0,0.6666666666666666,Low,1
42,Male,IT,USA,0.4333333333333332,0.7200000000000001,0.6000000000000001,0.509090909090909,1.0,0.3333333333333333,0.3333333333333333,High,2
45,Non-binary,Finance,USA,0.4833333333333333,0.26,0.0,0.7636363636363637,1.0,1.0,0.3333333333333333,High,2
19,Male,Engineering,UK,0.0999999999999999,0.3,0.1,0.0727272727272727,0.5,0.6666666666666666,1.0,High,1
38,Male,Finance,Germany,0.9666666666666668,0.7200000000000001,0.9,0.0545454545454545,0.5,1.0,1.0,Medium,1
59,Prefer not to say,Education,Other,0.4333333333333332,0.7600000000000001,0.7000000000000001,0.4545454545454545,0.5,0.0,1.0,Medium,1
23,Female,Finance,Canada,0.3833333333333332,0.12,0.1,0.3454545454545454,0.0,0.3333333333333333,0.6666666666666666,Medium,1
23,Non-binary,Finance,UK,0.3666666666666666,0.58,0.5,0.3090909090909091,1.0,0.6666666666666666,1.0,High,2
31,Prefer not to say,Other,Australia,0.8666666666666666,0.7400000000000001,0.4,0.3272727272727272,0.5,0.3333333333333333,0.6666666666666666,Medium,1
62,Non-binary,Engineering,Canada,0.6833333333333332,0.58,0.4,0.7818181818181817,1.0,0.6666666666666666,1.0,High,2
42,Prefer not to say,Finance,UK,0.2166666666666666,0.26,0.7000000000000001,0.1818181818181818,0.0,0.0,0.3333333333333333,Low,0
46,Non-binary,Finance,Germany,0.4,0.86,1.0,0.4181818181818181,0.5,0.0,0.0,Low,0
32,Male,Finance,Canada,0.0666666666666667,0.94,0.8,0.7818181818181817,0.5,0.0,0.0,Medium,0
50,Female,IT,Other,0.5833333333333334,0.24,0.9,0.8363636363636363,0.0,0.0,0.3333333333333333,Low,0
50,Male,Education,UK,0.3166666666666667,0.5400000000000001,0.7000000000000001,0.7636363636363637,1.0,0.3333333333333333,0.6666666666666666,High,2
34,Female,IT,Canada,0.35,0.62,0.0,0.5272727272727272,1.0,0.6666666666666666,0.3333333333333333,High,2
18,Non-binary,Other,Other,0.0666666666666667,0.4,0.3,0.1272727272727272,0.5,1.0,1.0,High,1
56,Male,IT,UK,0.6833333333333332,0.3,0.0,0.9090909090909092,0.0,0.3333333333333333,0.6666666666666666,Medium,1
32,Non-binary,Finance,USA,0.4166666666666666,0.84,0.4,0.4545454545454545,1.0,1.0,0.0,High,2
65,Male,Healthcare,Canada,0.6999999999999998,0.44,0.9,0.9272727272727272,0.0,0.0,1.0,Low,1
44,Non-binary,Engineering,India,1.0,0.5000000000000001,1.0,0.1272727272727272,1.0,0.0,0.0,Low,2
27,Female,Engineering,Australia,0.2333333333333334,0.94,0.4,0.3636363636363636,0.0,0.6666666666666666,0.3333333333333333,High,0
56,Male,Healthcare,Australia,0.5833333333333334,0.84,0.8,0.9272727272727272,1.0,0.6666666666666666,0.6666666666666666,High,2
65,Non-binary,Healthcare,Canada,0.4833333333333333,0.88,0.1,0.1272727272727272,0.5,0.3333333333333333,1.0,High,1
65,Prefer not to say,Finance,Germany,0.2333333333333334,0.9,0.7000000000000001,0.2727272727272727,0.5,0.0,0.0,Low,0
19,Prefer not to say,Sales,UK,0.4166666666666666,0.5000000000000001,1.0,0.8,0.5,1.0,0.6666666666666666,High,1
41,Female,Other,UK,0.0999999999999999,0.38,0.9,0.9272727272727272,1.0,0.6666666666666666,0.3333333333333333,High,2
61,Non-binary,Healthcare,UK,0.9,0.4,1.0,0.3636363636363636,0.5,0.0,0.3333333333333333,Low,0
59,Prefer not to say,Education,India,0.1166666666666667,0.9,0.4,1.0,0.5,1.0,0.6666666666666666,High,1
39,Prefer not to say,Finance,India,0.4666666666666667,0.62,0.4,0.9818181818181818,0.5,0.0,0.3333333333333333,Medium,0
23,Prefer not to say,Sales,UK,0.6999999999999998,0.7600000000000001,0.6000000000000001,0.7272727272727273,1.0,1.0,1.0,High,2
29,Prefer not to say,Finance,Canada,0.4666666666666667,0.5599999999999999,0.2,0.5454545454545454,1.0,0.0,0.0,Medium,2
38,Prefer not to say,IT,UK,0.0833333333333333,0.44,0.5,0.8,0.5,0.0,1.0,High,1
65,Female,Education,Canada,0.7333333333333333,0.04,0.6000000000000001,0.1454545454545454,0.5,0.3333333333333333,0.6666666666666666,Low,1
21,Non-binary,IT,Other,0.7499999999999999,0.2,0.7000000000000001,0.9818181818181818,0.5,0.6666666666666666,1.0,Medium,1
48,Male,Finance,USA,0.3666666666666666,0.7200000000000001,0.9,0.509090909090909,0.5,0.0,1.0,Medium,1
26,Non-binary,Education,Germany,0.0666666666666667,0.7400000000000001,0.5,0.9272727272727272,0.5,0.6666666666666666,0.6666666666666666,High,1
41,Male,Finance,Australia,0.15,0.8000000000000002,0.0,0.0181818181818181,0.5,1.0,1.0,High,1
48,Prefer not to say,IT,Australia,0.35,0.14,0.3,0.7090909090909091,1.0,0.3333333333333333,1.0,High,2
46,Non-binary,Finance,India,0.9499999999999998,0.66,0.8,0.1272727272727272,0.5,0.6666666666666666,1.0,Medium,1
45,Prefer not to say,Sales,India,0.7666666666666665,0.3,0.9,0.2,0.5,0.6666666666666666,0.0,Low,0
19,Male,Education,Other,0.4999999999999999,0.7000000000000001,0.1,0.8,0.5,0.0,0.6666666666666666,High,1
23,Male,Sales,Australia,0.4333333333333332,0.5200000000000001,0.1,0.4181818181818181,1.0,0.6666666666666666,0.3333333333333333,High,2
50,Female,Finance,Canada,0.2,0.44,0.0,0.1636363636363636,0.5,0.6666666666666666,1.0,High,1
52,Prefer not to say,Finance,Canada,0.3333333333333333,0.42,0.4,0.6181818181818182,1.0,1.0,0.6666666666666666,High,2
43,Prefer not to say,Sales,Australia,0.0166666666666666,0.04,0.3,0.0181818181818181,0.0,0.3333333333333333,0.0,Low,0
50,Prefer not to say,Education,UK,0.1833333333333332,0.9,0.5,0.9090909090909092,0.0,0.6666666666666666,0.6666666666666666,High,1
53,Female,Finance,Germany,0.1166666666666667,0.88,0.3,0.6727272727272727,1.0,0.0,0.0,High,2
65,Female,Finance,India,0.2,0.3,1.0,0.2909090909090909,0.0,1.0,0.3333333333333333,Low,0
37,Prefer not to say,Healthcare,India,0.4333333333333332,0.6,0.6000000000000001,0.3636363636363636,1.0,0.3333333333333333,0.0,Medium,2
27,Male,Education,Australia,0.65,0.14,1.0,0.6727272727272727,0.0,0.6666666666666666,0.0,Low,0
33,Female,Healthcare,Other,0.9499999999999998,0.5599999999999999,0.8,0.1272727272727272,0.0,0.6666666666666666,0.3333333333333333,Low,0
46,Non-binary,Finance,Germany,0.2166666666666666,0.22,1.0,0.2181818181818181,0.0,0.3333333333333333,0.6666666666666666,Low,1
61,Prefer not to say,IT,USA,0.0666666666666667,0.36,1.0,0.2909090909090909,0.0,0.0,0.6666666666666666,Low,1
56,Prefer not to say,Education,Australia,0.4166666666666666,0.4,0.0,0.7818181818181817,0.0,1.0,1.0,High,1
47,Prefer not to say,Sales,Australia,0.8000000000000002,0.18,0.1,0.2181818181818181,1.0,0.0,0.3333333333333333,Low,2
25,Female,Education,India,0.0999999999999999,0.82,0.3,0.7090909090909091,1.0,0.0,0.3333333333333333,High,2
22,Female,Finance,UK,0.9666666666666668,0.9,0.6000000000000001,0.8363636363636363,1.0,0.0,1.0,High,2
45,Female,Sales,Germany,0.1166666666666667,0.14,0.2,0.5818181818181818,0.0,0.0,0.0,Low,0
25,Non-binary,IT,Australia,0.35,0.42,0.8,0.890909090909091,0.5,0.6666666666666666,0.0,Medium,0
35,Non-binary,Healthcare,India,0.9,0.7000000000000001,0.6000000000000001,0.1272727272727272,0.0,1.0,0.0,Low,0
35,Prefer not to say,Sales,UK,0.2166666666666666,0.9,0.3,0.2727272727272727,0.0,1.0,0.6666666666666666,High,1
52,Non-binary,Engineering,USA,0.65,0.9,0.1,0.0363636363636363,1.0,1.0,0.3333333333333333,High,2
51,Prefer not to say,Education,India,0.6833333333333332,0.26,0.9,0.6727272727272727,0.5,0.3333333333333333,0.3333333333333333,Low,0
44,Male,Other,Germany,0.25,1.0,0.3,0.1272727272727272,0.0,0.6666666666666666,0.6666666666666666,High,1
33,Male,Education,UK,0.7833333333333331,0.2,0.4,0.6181818181818182,0.5,0.6666666666666666,0.6666666666666666,Medium,1
55,Male,Other,Germany,0.8666666666666666,0.3400000000000001,0.3,0.7090909090909091,1.0,0.3333333333333333,0.3333333333333333,High,2
43,Female,Healthcare,Other,0.8666666666666666,0.44,0.0,0.5272727272727272,0.0,0.3333333333333333,0.6666666666666666,Medium,1
46,Female,Sales,Other,0.2333333333333334,0.28,0.9,0.8181818181818182,0.0,0.3333333333333333,0.0,Low,0
32,Prefer not to say,Other,India,0.1666666666666666,0.06,0.2,0.0545454545454545,1.0,0.0,0.3333333333333333,Medium,2
59,Prefer not to say,Finance,India,0.1666666666666666,0.96,0.2,0.7636363636363637,0.0,0.3333333333333333,1.0,High,1
34,Prefer not to say,Other,Canada,0.1166666666666667,0.88,0.6000000000000001,0.9272727272727272,0.5,0.0,1.0,High,1
33,Female,Finance,Germany,0.85,0.3,0.9,0.8,0.5,0.0,0.3333333333333333,Low,0
51,Non-binary,Sales,Germany,0.3333333333333333,0.14,0.3,0.509090909090909,0.5,0.0,1.0,Medium,1
37,Prefer not to say,Sales,USA,0.0833333333333333,0.7200000000000001,0.5,0.1454545454545454,1.0,0.0,1.0,High,2
45,Prefer not to say,IT,Other,0.0999999999999999,0.5599999999999999,1.0,0.5818181818181818,0.0,0.3333333333333333,1.0,Medium,1
24,Female,Finance,Australia,0.7833333333333331,0.94,0.0,0.5818181818181818,0.0,0.0,0.0,Low,0
26,Prefer not to say,Education,Australia,0.1333333333333333,0.5400000000000001,0.1,0.3636363636363636,0.5,1.0,1.0,High,1
19,Male,Sales,UK,0.6,0.08,0.1,0.4363636363636363,1.0,0.3333333333333333,0.0,Medium,2
61,Male,Other,India,0.35,0.86,0.2,0.4909090909090909,0.5,0.6666666666666666,0.6666666666666666,High,1
63,Prefer not to say,Education,UK,0.7166666666666667,0.1,0.6000000000000001,0.3636363636363636,0.0,0.0,0.3333333333333333,Low,0
54,Prefer not to say,Sales,Canada,0.7666666666666665,0.42,0.8,0.4545454545454545,0.0,0.0,0.6666666666666666,Low,1
33,Female,Sales,Germany,0.0333333333333333,0.5000000000000001,0.6000000000000001,0.9454545454545454,0.0,0.3333333333333333,0.0,Medium,0
61,Prefer not to say,Other,USA,0.8333333333333334,0.5599999999999999,0.7000000000000001,0.8727272727272727,0.5,1.0,0.3333333333333333,Medium,0
63,Non-binary,Engineering,Australia,0.6333333333333332,0.7200000000000001,0.9,0.0181818181818181,1.0,1.0,0.0,Medium,2
34,Prefer not to say,Finance,Australia,0.6999999999999998,0.4600000000000001,0.9,0.7636363636363637,0.5,0.6666666666666666,0.3333333333333333,Medium,0
28,Female,Education,Canada,0.6666666666666666,0.12,0.9,0.8,0.5,0.0,0.0,Low,0
55,Female,Engineering,USA,0.1166666666666667,1.0,0.5,0.9636363636363636,0.0,1.0,0.0,High,0
64,Male,Sales,India,0.45,0.36,0.3,0.4727272727272728,0.5,1.0,0.6666666666666666,High,1
52,Female,Other,Other,0.6,0.3,0.9,0.4545454545454545,0.0,0.3333333333333333,0.3333333333333333,Low,0
30,Male,Engineering,Other,0.5166666666666665,0.94,0.6000000000000001,0.3090909090909091,0.5,0.3333333333333333,0.3333333333333333,Medium,0
56,Prefer not to say,Education,UK,0.0666666666666667,0.42,0.3,0.2909090909090909,0.5,0.0,0.3333333333333333,Medium,0
62,Non-binary,Education,Germany,0.7833333333333331,0.64,0.3,0.4909090909090909,0.0,0.0,0.0,Low,0
49,Male,Engineering,Canada,0.2666666666666666,0.94,0.0,0.1636363636363636,1.0,0.3333333333333333,0.3333333333333333,High,2
60,Female,Education,Other,0.3833333333333332,0.14,0.6000000000000001,0.4363636363636363,0.0,1.0,0.0,Low,0
28,Female,Healthcare,USA,0.0833333333333333,0.4,0.1,0.890909090909091,0.5,0.0,0.3333333333333333,High,0
20,Prefer not to say,Education,Australia,0.8000000000000002,0.04,0.7000000000000001,0.4545454545454545,0.5,0.0,0.3333333333333333,Low,0
44,Non-binary,Healthcare,India,0.3833333333333332,0.32,0.5,0.6363636363636364,0.0,1.0,0.0,Low,0
50,Female,IT,Other,0.2833333333333333,0.06,0.8,0.5454545454545454,0.0,0.6666666666666666,0.0,Low,0
34,Non-binary,IT,India,0.5333333333333333,0.5400000000000001,0.6000000000000001,0.3272727272727272,0.0,0.0,0.6666666666666666,Low,1
41,Non-binary,Healthcare,Germany,0.0166666666666666,0.22,0.1,0.5818181818181818,0.0,0.6666666666666666,0.0,Medium,0
56,Non-binary,Other,Canada,0.6833333333333332,0.0,0.3,0.6909090909090909,1.0,0.3333333333333333,0.0,Medium,2
21,Prefer not to say,Engineering,Other,0.7666666666666665,0.94,0.6000000000000001,0.5454545454545454,1.0,0.3333333333333333,1.0,High,2
57,Female,Finance,USA,0.9499999999999998,0.5400000000000001,0.2,0.3272727272727272,1.0,0.6666666666666666,1.0,High,2
57,Female,Engineering,Germany,0.2666666666666666,0.3,0.8,0.8363636363636363,0.5,1.0,0.6666666666666666,High,1
55,Non-binary,IT,UK,0.3666666666666666,0.5400000000000001,0.8,0.3454545454545454,0.0,1.0,0.0,Low,0
34,Female,IT,Australia,0.4333333333333332,0.12,0.7000000000000001,0.6545454545454544,0.0,0.6666666666666666,0.0,Low,0
49,Female,Engineering,Australia,0.1833333333333332,0.92,0.6000000000000001,0.5818181818181818,0.0,0.6666666666666666,0.6666666666666666,High,1
47,Non-binary,Sales,India,0.0166666666666666,0.2,1.0,0.890909090909091,0.0,0.3333333333333333,1.0,Medium,1
21,Prefer not to say,IT,Germany,0.8333333333333334,0.62,0.4,0.9818181818181818,0.0,0.6666666666666666,0.3333333333333333,Medium,0
23,Prefer not to say,Education,Germany,0.4666666666666667,0.14,0.1,0.8,1.0,1.0,0.0,High,2
26,Male,Education,UK,0.1833333333333332,0.1,0.7000000000000001,0.3272727272727272,0.5,0.6666666666666666,0.0,Low,0
19,Female,Sales,Germany,0.6666666666666666,0.4600000000000001,0.8,0.4727272727272728,0.5,1.0,1.0,Medium,1
49,Female,IT,Canada,0.5666666666666668,0.22,1.0,0.9454545454545454,0.0,0.0,0.3333333333333333,Low,0
57,Non-binary,Education,India,0.6333333333333332,0.84,0.2,0.9636363636363636,0.5,0.3333333333333333,0.3333333333333333,High,0
34,Prefer not to say,Engineering,Canada,0.3166666666666667,0.14,0.1,0.1636363636363636,1.0,0.6666666666666666,0.3333333333333333,High,2
64,Prefer not to say,IT,Other,0.6666666666666666,0.7400000000000001,0.8,0.6545454545454544,0.0,0.0,0.6666666666666666,Low,1
28,Prefer not to say,Sales,Germany,0.9,1.0,0.5,0.9454545454545454,0.5,1.0,0.6666666666666666,High,1
27,Male,Sales,Germany,0.6999999999999998,0.88,0.8,0.7272727272727273,0.0,0.3333333333333333,0.0,Low,0
49,Female,IT,USA,0.4999999999999999,0.4,1.0,0.3454545454545454,1.0,1.0,0.6666666666666666,High,2
32,Female,Engineering,Australia,0.2166666666666666,0.7200000000000001,0.6000000000000001,0.890909090909091,0.0,0.3333333333333333,1.0,High,1
28,Prefer not to say,Engineering,Canada,0.9166666666666666,0.94,0.0,0.2181818181818181,0.5,0.0,1.0,Medium,1
59,Male,Education,USA,0.4333333333333332,0.3400000000000001,0.7000000000000001,0.7454545454545454,1.0,0.6666666666666666,1.0,High,2
50,Non-binary,Healthcare,Australia,0.4833333333333333,0.7600000000000001,0.6000000000000001,0.5818181818181818,0.0,0.0,0.0,Low,0
50,Prefer not to say,Sales,Canada,0.7333333333333333,0.58,0.2,0.8727272727272727,0.5,0.3333333333333333,0.0,Medium,0
59,Non-binary,Engineering,Other,0.9166666666666666,0.94,0.8,0.9818181818181818,1.0,0.3333333333333333,1.0,High,2
29,Non-binary,Other,Canada,0.45,0.28,1.0,0.8181818181818182,1.0,1.0,1.0,High,2
33,Non-binary,Engineering,USA,0.25,0.1,0.3,0.4363636363636363,0.5,0.0,0.3333333333333333,Medium,0
39,Male,Sales,Australia,0.5333333333333333,0.6,0.7000000000000001,0.7272727272727273,0.5,0.0,0.0,Low,0
23,Female,Finance,Canada,0.45,0.82,0.8,0.6727272727272727,1.0,0.6666666666666666,0.0,High,2
34,Female,Finance,Other,0.5333333333333333,0.4800000000000001,0.9,0.0363636363636363,0.0,0.6666666666666666,0.0,Low,0
35,Female,Education,Germany,0.2166666666666666,0.7200000000000001,0.1,0.1818181818181818,0.5,1.0,1.0,High,1
54,Non-binary,IT,Canada,0.6999999999999998,0.4600000000000001,0.3,0.5454545454545454,1.0,0.3333333333333333,0.6666666666666666,High,2
60,Non-binary,Healthcare,Other,0.7499999999999999,0.2,0.7000000000000001,0.8,1.0,0.0,0.0,Low,2
43,Male,Engineering,Germany,0.1833333333333332,0.22,0.7000000000000001,0.8363636363636363,0.5,0.0,1.0,Medium,1
55,Male,Finance,UK,0.9333333333333332,1.0,0.2,0.1272727272727272,0.5,0.0,1.0,Medium,1
25,Non-binary,Healthcare,India,0.0333333333333333,0.14,0.4,0.7090909090909091,0.5,0.6666666666666666,1.0,High,1
43,Prefer not to say,IT,USA,0.2666666666666666,0.84,0.3,0.5454545454545454,0.0,0.0,0.0,Medium,0
58,Female,Finance,India,0.6666666666666666,0.4,0.8,0.6181818181818182,0.5,0.0,0.3333333333333333,Low,0
38,Prefer not to say,Finance,USA,0.5666666666666668,0.5000000000000001,1.0,0.0363636363636363,0.5,0.0,0.6666666666666666,Low,1
19,Prefer not to say,Finance,Australia,0.25,0.66,0.6000000000000001,0.8727272727272727,0.0,0.6666666666666666,1.0,High,1
54,Non-binary,Healthcare,Germany,0.7166666666666667,0.4,0.1,0.4363636363636363,1.0,0.6666666666666666,1.0,High,2
63,Non-binary,Engineering,Other,0.8000000000000002,0.3,0.3,0.7818181818181817,1.0,0.3333333333333333,0.6666666666666666,High,2
38,Male,Sales,USA,0.7166666666666667,0.7000000000000001,0.5,0.9818181818181818,1.0,0.0,1.0,High,2
44,Male,IT,UK,0.25,0.96,0.4,0.3818181818181818,1.0,0.0,1.0,High,2
55,Prefer not to say,Healthcare,Canada,0.6999999999999998,0.88,0.6000000000000001,0.0363636363636363,0.5,0.3333333333333333,0.6666666666666666,Medium,1
41,Male,Other,Australia,0.4666666666666667,0.4600000000000001,0.1,0.7636363636363637,0.0,0.6666666666666666,0.3333333333333333,High,0
28,Female,Healthcare,Other,0.85,0.5200000000000001,0.2,0.6909090909090909,0.0,1.0,0.6666666666666666,High,1
30,Prefer not to say,Healthcare,Australia,0.8666666666666666,0.44,0.3,0.7090909090909091,1.0,0.0,0.6666666666666666,High,2
63,Male,Healthcare,Australia,0.4666666666666667,0.6,0.4,0.5818181818181818,1.0,0.3333333333333333,1.0,High,2
28,Male,Finance,UK,0.9333333333333332,0.5200000000000001,1.0,0.3818181818181818,0.0,0.3333333333333333,1.0,Low,1
27,Prefer not to say,Education,India,0.0333333333333333,0.24,0.4,0.3090909090909091,0.0,0.0,0.6666666666666666,Low,1
25,Female,Other,India,0.5499999999999999,0.92,0.1,0.6363636363636364,0.5,0.6666666666666666,1.0,High,1
39,Prefer not to say,Sales,UK,0.2,0.28,0.2,0.5454545454545454,0.5,0.0,0.3333333333333333,Medium,0
19,Male,Sales,Australia,0.5666666666666668,0.14,0.3,0.7636363636363637,1.0,0.0,0.0,Medium,2
18,Male,Engineering,Germany,0.0,0.58,0.3,0.7090909090909091,0.5,1.0,1.0,High,1
52,Non-binary,Healthcare,India,0.45,0.6,0.1,0.9636363636363636,0.0,0.6666666666666666,0.6666666666666666,High,1
21,Non-binary,IT,Australia,0.8333333333333334,0.38,0.4,0.0,0.5,0.0,1.0,Low,1
62,Female,Education,Canada,0.9,0.6,0.3,0.5818181818181818,0.5,0.6666666666666666,0.0,Medium,0
60,Prefer not to say,Finance,Germany,0.6999999999999998,0.6,0.8,0.4727272727272728,1.0,1.0,0.3333333333333333,Medium,2
33,Male,Finance,Canada,0.0333333333333333,0.66,0.0,0.5454545454545454,0.5,0.0,1.0,High,1
41,Non-binary,Sales,Canada,0.9166666666666666,0.0,0.0,0.3818181818181818,0.0,1.0,0.6666666666666666,Medium,1
